fluid,set,T,P_MPa,Tr,Pr,phase,band,rho_ref,cp_ref,h_ref,lnphi_ref,drho_a,dcp_a,dh_a,dlnphi_a,mismatch_a,dh_pct_a,drho_b,dcp_b,dh_b,dlnphi_b,mismatch_b,dh_pct_b
Hydrogen,isobar,26.3039,5,0.793616,3.85696,liquid-like,0,35051.3,21.356,-7713.79,-2.06103,19.4472,33.8042,-19.9831,-0.0848797,0,-0.259057,1.22951,33.8042,1.50882,0.0133904,0,0.0195601
Hydrogen,isobar,27.4263,5,0.827481,3.85696,liquid-like,0,34473.6,22.3245,-7689.28,-1.90099,18.4383,30.6046,-12.0961,-0.0818745,0,-0.157311,0.75545,30.6046,9.39581,0.0123738,0,0.122194
Hydrogen,isobar,28.5488,5,0.861347,3.85696,liquid-like,0,33869.1,23.3445,-7663.66,-1.75384,17.4135,27.5559,-4.65001,-0.0804286,0,-0.0606761,0.273432,27.5559,16.8419,0.0101142,0,0.219763
Hydrogen,isobar,29.6712,5,0.895212,3.85696,liquid-like,0,33235.9,24.423,-7636.85,-1.61828,16.3752,24.6267,2.33781,-0.0802432,0,0.0306123,-0.214557,24.6267,23.8297,0.00687434,0,0.312036
Hydrogen,isobar,30.7937,5,0.929077,3.85696,liquid-like,0,32571.8,25.5686,-7608.8,-1.49321,15.3274,21.7835,8.84213,-0.0810692,0,0.116209,-0.705301,21.7835,30.334,0.00287287,0,0.39867
Hydrogen,isobar,31.9161,5,0.962943,3.85696,liquid-like,0,31874.6,26.7906,-7579.43,-1.37766,14.2759,18.9914,14.8274,-0.082696,0,0.195628,-1.19398,18.9914,36.3194,-0.00170602,0,0.479184
Hydrogen,isobar,33.0385,5,0.996808,3.85696,liquid-like,0,31141.6,28.0987,-7548.63,-1.27084,13.2292,16.2157,20.2453,-0.0849434,0,0.268199,-1.67375,16.2157,41.7373,-0.00670492,0,0.552912
Hydrogen,isobar,34.161,5,1.03067,3.85696,supercritical,0,30370.1,29.5021,-7516.31,-1.17201,12.1987,13.4242,25.0319,-0.0876546,0,0.333035,-2.1352,13.4242,46.5239,-0.0119869,0,0.618972
Hydrogen,isobar,35.2834,5,1.06454,3.85696,supercritical,0,29557.4,31.0072,-7482.36,-1.08057,11.1993,10.5907,29.1059,-0.0906909,0,0.388993,-2.56593,10.5907,50.5978,-0.0174304,0,0.676228
Hydrogen,isobar,36.4059,5,1.0984,3.85696,supercritical,0,28701.3,32.6151,-7446.67,-0.995974,10.25,7.70011,32.3679,-0.093927,0,0.434663,-2.95013,7.70011,53.8598,-0.0229251,0,0.723274
Hydrogen,isobar,37.5283,5,1.13227,3.85696,supercritical,0,27799.9,34.3167,-7409.11,-0.917749,9.37376,4.75587,34.7036,-0.0972475,0,0.468391,-3.26862,4.75587,56.1955,-0.0283693,0,0.758465
Hydrogen,isobar,38.6508,5,1.16613,3.85696,supercritical,0,26853,36.0865,-7369.6,-0.845481,8.59655,1.78744,35.9912,-0.100545,0,0.488373,-3.49951,1.78744,57.4831,-0.0336673,0,0.780003
Hydrogen,isobar,39.7732,5,1.2,3.85696,supercritical,0,25862.6,37.876,-7328.09,-0.778799,7.94561,-1.14319,36.1172,-0.10372,0,0.49286,-3.62001,-1.14319,57.6091,-0.0387296,0,0.786141
Hydrogen,isobar,13.957,10,0.421098,7.71392,liquid-like,0,41405.4,12.8518,-7811.97,-5.07262,27.4944,82.8968,-165.188,-0.662751,0,-2.11455,3.91507,82.8968,-122.204,-0.292344,0,-1.56432
Hydrogen,isobar,15.0794,10,0.454963,7.71392,liquid-like,0,41100.8,13.0929,-7797.44,-4.62263,26.79,80.899,-153.234,-0.560532,0,-1.96518,3.5869,80.899,-110.25,-0.217697,0,-1.41392
Hydrogen,isobar,16.2019,10,0.488828,7.71392,liquid-like,0,40787.4,13.5462,-7782.5,-4.23021,26.0804,76.2276,-141.484,-0.479044,0,-1.81797,3.25622,76.2276,-98.4998,-0.159959,0,-1.26566
Hydrogen,isobar,17.3243,10,0.522694,7.71392,liquid-like,0,40463.9,14.0747,-7767.01,-3.88474,25.3693,70.9921,-130.077,-0.413692,0,-1.67474,2.92587,70.9921,-87.0935,-0.115281,0,-1.12133
Hydrogen,isobar,18.4468,10,0.556559,7.71392,liquid-like,0,40129.5,14.6354,-7750.9,-3.57812,24.6587,65.8185,-119.062,-0.361036,0,-1.53611,2.59754,65.8185,-76.0781,-0.0807824,0,-0.98154
Hydrogen,isobar,19.5692,10,0.590424,7.71392,liquid-like,0,39783.8,15.2159,-7734.15,-3.30409,23.95,60.8619,-108.457,-0.318467,0,-1.40232,2.27216,60.8619,-65.4737,-0.054288,0,-0.846553
Hydrogen,isobar,20.6917,10,0.62429,7.71392,liquid-like,0,39426.4,15.8125,-7716.73,-3.05771,23.2437,56.1522,-98.2763,-0.283984,0,-1.27355,1.95028,56.1522,-55.2924,-0.0341366,0,-0.716526
Hydrogen,isobar,21.8141,10,0.658155,7.71392,liquid-like,0,39057.2,16.4231,-7698.64,-2.83501,22.5404,51.6926,-88.528,-0.256034,0,-1.14992,1.63219,51.6926,-45.5441,-0.0190421,0,-0.591586
Hydrogen,isobar,22.9365,10,0.69202,7.71392,liquid-like,0,38676.2,17.0459,-7679.86,-2.63278,21.8405,47.4818,-79.2206,-0.233392,0,-1.03154,1.3181,47.4818,-36.2367,-0.00799803,0,-0.471841
Hydrogen,isobar,24.059,10,0.725886,7.71392,liquid-like,0,38283.2,17.6788,-7660.37,-2.44839,21.1442,43.5166,-70.3603,-0.215087,0,-0.918497,1.00822,43.5166,-27.3764,-0.000208607,0,-0.357377
Hydrogen,isobar,25.1814,10,0.759751,7.71392,liquid-like,0,37878.2,18.3198,-7640.17,-2.27966,20.452,39.7909,-61.9513,-0.20034,0,-0.810863,0.702753,39.7909,-18.9675,0.0049608,0,-0.24826
Hydrogen,isobar,26.3039,10,0.793616,7.71392,liquid-like,0,37461.2,18.9672,-7619.24,-2.12477,19.7643,36.2954,-53.9965,-0.18852,0,-0.708686,0.40201,36.2954,-11.0127,0.0080202,0,-0.144538
Hydrogen,isobar,27.4263,10,0.827481,7.71392,liquid-like,0,37032.3,19.6193,-7597.59,-1.98217,19.0819,33.0177,-46.4974,-0.179114,0,-0.612002,0.106408,33.0177,-3.51355,0.00938216,0,-0.0462455
Hydrogen,isobar,28.5488,10,0.861347,7.71392,liquid-like,0,36591.5,20.275,-7575.2,-1.85055,18.4057,29.9432,-39.4547,-0.171703,0,-0.52084,-0.183492,29.9432,3.52916,0.00938252,0,0.0465884
Hydrogen,isobar,29.6712,10,0.895212,7.71392,liquid-like,0,36138.7,20.9334,-7552.07,-1.72881,17.7366,27.0559,-32.8689,-0.165939,0,-0.43523,-0.466958,27.0559,10.115,0.0082961,0,0.133936
Hydrogen,isobar,30.7937,10,0.929077,7.71392,liquid-like,0,35674,21.5937,-7528.21,-1.61596,17.0761,24.3396,-26.7405,-0.161535,0,-0.355204,-0.743073,24.3396,16.2433,0.00634894,0,0.215766
Hydrogen,isobar,31.9161,10,0.962943,7.71392,liquid-like,0,35197.6,22.2552,-7503.6,-1.51117,16.4256,21.7783,-21.0706,-0.158252,0,-0.280806,-1.01072,21.7783,21.9133,0.00372786,0,0.292037
Hydrogen,isobar,33.0385,10,0.996808,7.71392,liquid-like,0,34709.4,22.9175,-7478.25,-1.41372,15.787,19.3565,-15.8606,-0.155889,0,-0.21209,-1.26858,19.3565,27.1232,0.000587915,0,0.362695
Hydrogen,isobar,34.161,10,1.03067,7.71392,supercritical,0,34209.6,23.5797,-7452.15,-1.32295,15.1625,17.0606,-11.1131,-0.154277,0,-0.149126,-1.51511,17.0606,31.8708,-0.00294167,0,0.427672
Hydrogen,isobar,35.2834,10,1.06454,7.71392,supercritical,0,33698.3,24.2411,-7425.31,-1.23831,14.5542,14.8782,-6.83094,-0.153274,0,-0.0919953,-1.74862,14.8782,36.1529,-0.00675277,0,0.486887
Hydrogen,isobar,36.4059,10,1.0984,7.71392,supercritical,0,33175.8,24.9004,-7397.73,-1.1593,13.9647,12.7989,-3.01789,-0.152758,0,-0.0407948,-1.9672,12.7989,39.966,-0.0107546,0,0.540246
Hydrogen,isobar,37.5283,10,1.13227,7.71392,supercritical,0,32642.4,25.556,-7369.41,-1.08547,13.3967,10.8146,0.322133,-0.152627,0,0.00437122,-2.16883,10.8146,43.306,-0.0148708,0,0.587645
Hydrogen,isobar,38.6508,10,1.16613,7.71392,supercritical,0,32098.4,26.2058,-7340.36,-1.01642,12.853,8.91925,3.18528,-0.152793,0,0.043394,-2.35139,8.91925,46.1691,-0.0190369,0,0.628976
Hydrogen,isobar,39.7732,10,1.2,7.71392,supercritical,0,31544.5,26.8473,-7310.59,-0.951804,12.3362,7.10899,5.56835,-0.15318,0,0.0761683,-2.51276,7.10899,48.5522,-0.0231985,0,0.664135
Hydrogen,sat-liquid,14,0.00754141,0.422395,0.00581738,liquid-like,0,38181.2,14.174,-8033.27,-0.0157545,31.8584,79.2807,-98.4334,-0.16771,0,-1.22532,8.40032,79.2807,-98.401,-0.167432,0,-1.22492
Hydrogen,sat-vapour,14,0.00754141,0.422395,0.00581738,vapour-like,0,65.8382,21.3071,-7118.37,-0.0157545,-0.172935,-1.18959,1.04964,0.00158265,0,0.0147455,-0.201129,-1.18959,1.08205,0.00186113,0,0.0152008
Hydrogen,sat-liquid,17,0.0317592,0.512908,0.0244988,liquid-like,0,36879.6,16.4028,-7987.13,-0.0422817,28.8986,64.671,-65.7343,-0.0430902,0,-0.823003,7.02899,64.671,-65.5978,-0.0421244,0,-0.821293
Hydrogen,sat-vapour,17,0.0317592,0.512908,0.0244988,vapour-like,0,234.914,22.2703,-7066.32,-0.0422817,-0.287242,-2.9729,2.627,0.00219533,0,0.0371763,-0.387537,-2.9729,2.76351,0.00316114,0,0.0391082
Hydrogen,sat-liquid,20.369,0.101328,0.614555,0.0781635,liquid-like,0,35145.1,19.7002,-7925.18,-0.0896551,25.0543,50.7316,-31.6877,0.0122506,0,-0.399836,5.18347,50.7316,-31.2522,0.0148224,0,-0.394341
Hydrogen,sat-vapour,20.369,0.101328,0.614555,0.0781635,vapour-like,0,660.855,24.2643,-7020.63,-0.0896551,-0.28562,-5.59491,5.60415,0.000951999,0,0.079824,-0.567263,-5.59491,6.03969,0.00352376,0,0.0860278
Hydrogen,sat-liquid,24,0.258073,0.724106,0.199075,liquid-like,0,32838.9,24.8333,-7842.53,-0.15821,19.8971,39.9642,2.71236,0.021369,0,0.0345853,2.54282,39.9642,3.82166,0.0269281,0,0.0487299
Hydrogen,sat-vapour,24,0.258073,0.724106,0.199075,vapour-like,0,1565.67,28.7735,-6993.35,-0.15821,0.124814,-10.1095,10.3694,-0.00481476,0,0.148275,-0.545335,-10.1095,11.4787,0.000744311,0,0.164138
Hydrogen,sat-liquid,28,0.57359,0.84479,0.442463,liquid-like,0,29435.9,36.2389,-7722.48,-0.249911,11.931,33.8209,40.7081,0.00031924,0,0.527138,-1.95451,33.8209,43.1736,0.0109097,0,0.559064
Hydrogen,sat-vapour,28,0.57359,0.84479,0.442463,vapour-like,0,3496.69,41.939,-7003.32,-0.249911,1.46396,-17.2588,17.0597,-0.0184094,0,0.243595,-0.0601378,-17.2588,19.5252,-0.00781898,0,0.278799
Hydrogen,sat-liquid,31,0.94165,0.935303,0.726381,liquid-like,0,25488,68.0531,-7592.4,-0.328899,2.53627,37.1744,75.0902,-0.0268178,0,0.989018,-7.81898,37.1744,79.1378,-0.0111142,0,1.04233
Hydrogen,sat-vapour,31,0.94165,0.935303,0.726381,vapour-like,0,6403.85,84.8061,-7065.58,-0.328899,3.28244,-25.5116,24.9986,-0.0339669,0,0.353808,0.427312,-25.5116,29.0461,-0.0182633,0,0.411094
Hydrogen,probe-dense,300,10,9.05132,7.71392,supercritical,0,3782.69,29.3269,148.901,0.05911,2.40913,0.218176,-103.73,-0.0278141,0,-10.373,0.731825,0.218176,-60.7463,-0.0105816,0,-6.07463
Hydrogen,probe-dense,623,6,18.7966,4.62835,supercritical,0,1136.58,29.4031,9583.69,0.0191558,0.463377,0.12991,-51.3592,-0.00489534,0,-0.535902,-0.0272977,0.12991,-25.5689,8.3571e-05,0,-0.266796
Hydrogen,probe-dense,650,9,19.6112,6.94253,supercritical,0,1620.78,29.4507,10427.5,0.0275293,0.60915,0.175965,-73.7856,-0.00660158,0,-0.707606,-0.0911308,0.175965,-35.1001,0.000556556,0,-0.336611
Hydrogen,probe-dense,663,9.1,20.0034,7.01967,supercritical,0,1607.04,29.4651,10812.1,0.0272877,0.590596,0.17527,-73.8733,-0.0064014,0,-0.683246,-0.103532,0.17527,-34.758,0.000694363,0,-0.321473
Hydrogen,probe-dense,700,10,21.1197,7.71392,supercritical,0,1670.88,29.516,11918.3,0.0283766,0.571494,0.182393,-78.6138,-0.00623073,0,-0.659607,-0.149738,0.182393,-35.63,0.00115466,0,-0.298953
