Temperature (K)	Pressure (kPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
91.6147840532	412.874623667	736.581149688	0.00135762366499	-2.59350094042	-2.57779859043	89.2242663177	28.3716879046	60.5409540170	701.339497029	-0.203803440300	97.6933503454	0.116621838434	0.00577490835821	17.1668158146	0.0582519210785	1.72588523199	2.39963015577	143.554239342	22.8063990180	36.2319710050	182.273310747	20.2211215068	6.62475358719	0.00912336190440
91.7793837794	418.513424000	735.710485097	0.00135923032260	-2.58369489652	-2.56775925652	89.3314099086	28.3526622020	60.6030584035	699.525466493	-0.201454070633	97.1906336706	0.116297561516	0.00574067515355	17.3915594424	0.0574991566059	1.72734976761	2.40147088204	143.474616519	22.8250098729	36.3164128829	182.317882257	20.1616170120	6.63949940476	0.00915012257564
91.9423724514	424.152224333	734.846431610	0.00136082854456	-2.57397744390	-2.55780810655	89.4373997265	28.3339209941	60.6652944558	697.726742834	-0.199104031194	96.6962515639	0.115976468554	0.00570681668087	17.6163487234	0.0567654521208	1.72878346926	2.40326942773	143.395954439	22.8435677254	36.4009613260	182.361042104	20.1030080465	6.65413430539	0.00917676557059
92.1037875488	429.791024667	733.988830449	0.00136241855259	-2.56434648694	-2.54794304622	89.5422644650	28.3154575162	60.7276647859	695.942961352	-0.196753181338	96.2099520489	0.115658485263	0.00567332413683	17.8411877516	0.0560500799566	1.73018703955	2.40502676667	143.318226830	22.8620740002	36.4856211134	182.402827220	20.0452684799	6.66866103732	0.00920329480163
92.2636651933	435.429825000	733.137528507	0.00136400056076	-2.55480000589	-2.53816205705	89.6460317444	28.2972652611	60.7901719635	694.173770603	-0.194401384382	95.7314939210	0.115343540049	0.00564018903980	18.0660805285	0.0553523493059	1.73156115498	2.40674383640	143.241408463	22.8805300764	36.5703969291	182.443273117	19.9883732638	6.68308225053	0.00922971404338
92.4220402145	441.068625334	732.292378073	0.00136557477579	-2.54533605309	-2.52846319263	89.7487281645	28.2793379658	60.8528185180	692.418831752	-0.192048507411	95.2606461553	0.115031563887	0.00560740321406	18.2910309661	0.0546716039053	1.73290646722	2.40842154000	143.165475092	22.8989372903	36.6552933673	182.482413961	19.9322983734	6.69740050149	0.00925602693952
92.5789462122	446.707425667	731.453236573	0.00136714139743	-2.53595274958	-2.51884457518	89.8503793557	28.2616696000	60.9156069415	690.677817962	-0.189694421097	94.7971873531	0.114722490189	0.00557495877499	18.5160428918	0.0540072198927	1.73422360433	2.41006074771	143.090403406	22.9172969373	36.7403149372	182.520282634	19.8770207530	6.71161825768	0.00928223700918
92.7344156147	452.346226000	730.619966328	0.00136870061877	-2.52664828174	-2.50930439225	89.9510100256	28.2442543544	60.9785396901	688.950413825	-0.187338999527	94.3409052253	0.114416254694	0.00554284811518	18.7411200510	0.0533586038230	1.73551317190	2.41166229856	143.016170982	22.9356102741	36.8254660679	182.556910804	19.8225182652	6.72573790183	0.00930834765289
92.8884797340	457.985026333	729.792434326	0.00137025262659	-2.51742089834	-2.49984089371	90.0506440034	28.2270866305	61.0416191863	687.236314821	-0.184982120039	93.8915961095	0.114112795355	0.00551106389130	18.9662661110	0.0527251908282	1.73677575410	2.41322700182	142.942756239	22.9538785204	36.9107511122	182.592328977	19.7687696431	6.73976173589	0.00933436215824
93.0411688175	463.623826667	728.970512007	0.00137179760159	-2.50826890752	-2.49045238877	90.1493042819	28.2101610299	61.1048478207	685.535226812	-0.182623663070	93.4490645189	0.113812052238	0.00547959901185	19.1914846640	0.0521064429098	1.73801191468	2.41475563843	142.870138398	22.9721028614	36.9961743516	182.626566557	19.7157544457	6.75369198477	0.00936028370520
93.1925120967	469.262627000	728.154075058	0.00137333571871	-2.49919067419	-2.48113724337	90.2470130566	28.1934723455	61.1682279539	683.846865565	-0.180263512016	93.0131227186	0.113513967425	0.00544844662551	19.4167792303	0.0515018473526	1.73922219792	2.41624896226	142.798297440	22.9902844490	37.0817399996	182.659651897	19.6634530163	6.76753079989	0.00938611537111
93.3425378332	474.901427333	727.343003226	0.00137486714736	-2.49018461735	-2.47189387752	90.3437917624	28.1770155525	61.2317619179	682.170956304	-0.177901553090	92.5835903302	0.113218484925	0.00541760011026	19.6421532611	0.0509109152499	1.74040712955	2.41770770143	142.727214074	23.0084244038	37.1674522062	182.691612347	19.6118464424	6.78128026248	0.00941186013537
93.4912733621	480.540227667	726.537180134	0.00137639205170	-2.48124920775	-2.46272076292	90.4396611087	28.1607857998	61.2954520181	680.507233282	-0.175537675194	92.1602939595	0.112925550583	0.00538705306303	19.8676101411	0.0503331801308	1.74156721754	2.41913255939	142.656869697	23.0265238169	37.2533150606	182.722474300	19.5609165195	6.79494238677	0.00943752088391
93.6387451328	486.179028000	725.736493112	0.00137791059082	-2.47238296559	-2.45361642069	90.5346411122	28.1447784025	61.3593005343	678.855439384	-0.173171769802	91.7430668487	0.112635112004	0.00535679929000	20.0931531915	0.0497681966821	1.74270295291	2.42052421608	142.587246365	23.0445837513	37.3393325957	182.752263237	19.5106457160	6.80851912288	0.00946310041339
93.7849787477	491.817828333	724.940833037	0.00137942291899	-2.46358445831	-2.44457941918	90.6287511276	28.1289888342	61.4233097227	677.215325748	-0.170803730838	91.3317485479	0.112347118471	0.00532683279738	20.3187856723	0.0492155395568	1.74381481049	2.42188332895	142.518326762	23.0626052433	37.4255087906	182.781003766	19.4610171406	6.82201235970	0.00948860143515
93.9299989990	497.456628667	724.150094179	0.00138092918587	-2.45485229862	-2.43560837194	90.7220098772	28.1134127199	61.4874818169	675.586651407	-0.168433454572	90.9261846082	0.112061520878	0.00529714778278	20.5445107844	0.0486748022619	1.74490324962	2.42321053394	142.450094170	23.0805893043	37.5118475738	182.808719662	19.4120145113	6.83542392748	0.00951402657897
94.0738299030	503.095429000	723.364174058	0.00138242953669	-2.44618514251	-2.42670193579	90.8144354785	28.0980458298	61.5518190294	673.969182950	-0.166060839511	90.5262262918	0.111778271658	0.00526773862695	20.7703316725	0.0481455961208	1.74596871481	2.42450644644	142.382532443	23.0985369220	37.5983528266	182.835433901	19.3636221270	6.84875560037	0.00953937839662
94.2164947329	508.734229333	722.582973307	0.00138392411244	-2.43758168746	-2.41785880900	90.9060454701	28.0828840726	61.6163235527	672.362694205	-0.163685786305	90.1317302996	0.111497324718	0.00523859988602	20.9962514267	0.0476275493028	1.74701163638	2.42577166211	142.315625978	23.1164490616	37.6850283852	182.861168699	19.3158248396	6.86200909875	0.00956465936519
94.3580160499	514.373029667	721.806395545	0.00138541305005	-2.42904067069	-2.40907772956	90.9968568367	28.0679234898	61.6809975607	670.766965933	-0.161308197653	89.7425585146	0.111218635377	0.00520972628416	21.2222730849	0.0471203059162	1.74803243106	2.42700675777	142.249359695	23.1343266671	37.7718780440	182.885945538	19.2686080285	6.87518609153	0.00958987189031
94.4984157324	520.011830000	721.034347251	0.00138689648255	-2.42056086752	-2.40035747353	91.0868860324	28.0531602501	61.7458432095	669.181785541	-0.158927978211	89.3585777601	0.110942160312	0.00518111270656	21.4483996347	0.0466235251596	1.74903150257	2.42821229216	142.183719014	23.1521706625	37.8589055575	182.909785202	19.2219575763	6.88828819826	0.00961501830915
94.6377150043	525.650630333	720.266737649	0.00138837453922	-2.41214108981	-2.39169685346	91.1761490029	28.0385906438	61.8108626390	667.606946813	-0.156545034511	88.9796595716	0.110667857497	0.00515275419289	21.6746340150	0.0461368805263	1.75000924210	2.42938880669	142.118689828	23.1699819526	37.9461146430	182.932707804	19.1758598458	6.90131699110	0.00964010089325
94.7759344608	531.289430667	719.503478600	0.00138984734576	-2.40378018451	-2.38309471699	91.2646612065	28.0242110781	61.8760579737	666.042249646	-0.154159274878	88.6056799815	0.110395686152	0.00512464593096	21.9009791184	0.0456600590591	1.75096602890	2.43053682616	142.054258487	23.1877614246	38.0335089826	182.954732812	19.1303016583	6.91427399683	0.00966512185128
94.9130940940	536.928231000	718.744484495	0.00139131502442	-2.39547703222	-2.37454994535	91.3524376341	28.0100180722	61.9414313233	664.487499812	-0.151770609355	88.2365193161	0.110125606697	0.00509678325080	22.1274377925	0.0451927606520	1.75190223072	2.43165685941	141.990411779	23.2055099483	38.1210922252	182.975879078	19.0852702734	6.92716069858	0.00969008333157
95.0492133165	542.567031333	717.989672155	0.00139277769414	-2.38723054588	-2.36606145213	91.4394928282	27.9960082528	62.0069847845	662.942508717	-0.149378949633	87.8720620031	0.109857580699	0.00506916161901	22.3540128417	0.0447346973934	1.75281820426	2.43274939999	141.927136909	23.2232283773	38.2088679887	182.996164861	19.0407533694	6.93997853762	0.00971498742461
95.1843109844	548.205831667	717.238960737	0.00139423547066	-2.37903966950	-2.35762818192	91.5258409007	27.9821783495	62.0727204412	661.407093187	-0.146984208975	87.5121963904	0.109591570831	0.00504177663337	22.5807070285	0.0442855929505	1.75371429563	2.43381492675	141.864421483	23.2409175498	38.2968398615	183.015607852	18.9967390250	6.95272891496	0.00973983616532
95.3184054183	553.844632000	716.492271646	0.00139568846668	-2.37090337696	-2.34924910917	91.6114955501	27.9685251913	62.1386403658	659.881075252	-0.144586302156	87.1568145744	0.109327540829	0.00501462401774	22.8075230757	0.0438451819903	1.75459084077	2.43485390442	141.802253490	23.2585782891	38.3850114039	183.034225193	18.9532157020	6.96541319294	0.00976463153529
95.4515144243	559.483432333	715.749528446	0.00139713679193	-2.36282067086	-2.34092323702	91.6964700778	27.9550457020	62.2047466199	658.364281949	-0.142185145396	86.8058122370	0.109065455447	0.00498769961720	23.0344636670	0.0434132096347	1.75544816581	2.43586678413	141.740621289	23.2762114046	38.4733861505	183.052033502	18.9101722292	6.97803269671	0.00978937546488
95.5836553133	565.122232667	715.010656780	0.00139858055333	-2.35479058142	-2.33264959623	91.7807774035	27.9417368971	62.2710412551	656.856545130	-0.139780656303	86.4590884920	0.108805280425	0.00496099939344	23.2615314493	0.0429894309487	1.75628658748	2.43685400398	141.679513590	23.2938176917	38.5619676104	183.069048893	18.8675977865	6.99058871564	0.00981406983523
95.7148449197	570.761033000	714.275584294	0.00140001985506	-2.34681216546	-2.32442724410	91.8644300795	27.9285958800	62.3375263139	655.357701282	-0.137372753813	86.1165457393	0.108546982445	0.00493451942033	23.4887290331	0.0425736104576	1.75710641346	2.43781598954	141.618919445	23.3113979327	38.6507592697	183.085286991	18.8254818906	7.00308250469	0.00983871648014
95.8450996189	576.399833333	713.544240560	0.00140145479868	-2.33888450541	-2.31625526355	91.9474403055	27.9156198387	62.4042038303	653.867591351	-0.134961358135	85.7780895262	0.108290529103	0.00490825587974	23.7160589946	0.0421655216926	1.75790794271	2.43875315425	141.558828229	23.3289528971	38.7397645915	183.100762956	18.7838143809	7.01551528566	0.00986331718795
95.9744353444	582.038633667	712.816557005	0.00140288548319	-2.33100670835	-2.30813276208	92.0298199411	27.9028060427	62.4710758308	652.386060580	-0.132546390702	85.4436284162	0.108035888869	0.00488220505754	23.9435238765	0.0417649467621	1.75869146579	2.43966589994	141.499229633	23.3464833420	38.8289870178	183.115491497	18.7425854062	7.02788824842	0.00988787370318
96.1028676041	587.677434000	712.092466847	0.00140431200519	-2.32317790511	-2.30005887099	92.1115805190	27.8901518396	62.5381443348	650.912958351	-0.130127774115	85.1130738649	0.107783031058	0.00485636333978	24.1711261893	0.0413716759479	1.75945726520	2.44055461726	141.440113646	23.3639900122	38.9184299702	183.129486892	18.7017854125	7.04020255213	0.00991238772827
96.2304114951	593.316234333	711.371905029	0.00140573445891	-2.31539724944	-2.29203274439	92.1927332571	27.8776546529	62.6054113556	649.448138034	-0.127705432101	84.7863401012	0.107531925800	0.00483072720906	24.3988684125	0.0409855073233	1.76020561565	2.44141968604	141.381470548	23.3814736403	39.0080968507	183.142763001	18.6614051312	7.05245932629	0.00993686092512
96.3570817190	598.955034667	710.654808155	0.00140715293631	-2.30766391714	-2.28405355851	92.2732890697	27.8653119784	62.6728789006	647.991456846	-0.125279289462	84.4633440154	0.107282544011	0.00480529324106	24.6267529956	0.0406062463931	1.76093678435	2.44226147573	141.323290896	23.3989349471	39.0979910423	183.155333281	18.6214355674	7.06465967183	0.00996129491659
96.4828925954	604.593835000	709.941114437	0.00140856752717	-2.29997710535	-2.27612051082	92.3532585789	27.8531213822	62.7405489726	646.542775710	-0.122849272035	84.1440050520	0.107034857361	0.00478005810122	24.8547823591	0.0402337057533	1.76165103126	2.44308034575	141.265565514	23.4163746414	39.1881159102	183.167210805	18.5818679900	7.07680466215	0.00998569128794
96.6078580758	610.232635333	709.230763632	0.00140997831916	-2.29233603171	-2.26823281932	92.4326521247	27.8410804979	62.8084235697	645.101959129	-0.120415306646	83.8282451085	0.106788838255	0.00475501854154	25.0829588960	0.0398677047690	1.76234860937	2.44387664584	141.208285484	23.4337934202	39.2784748019	183.178408273	18.5426939209	7.08889534405	0.0100100515882
96.7319917559	615.871435667	708.523696993	0.00141138539790	-2.28473993372	-2.26038972184	92.5114797757	27.8291870244	62.8765046866	643.668875060	-0.117977321071	83.5159884384	0.106544459799	0.00473017139762	25.3112849721	0.0395080692704	1.76302976496	2.44465071643	141.151442138	23.4511919685	39.3690710480	183.188938025	18.5039051258	7.10093273870	0.0100343773316
96.8553068882	621.510236000	707.819857218	0.00141278884705	-2.27718806803	-2.25259047532	92.5897513379	27.8174387232	62.9447943146	642.243394790	-0.115535243999	83.2071615594	0.106301695783	0.00470551358571	25.5397629273	0.0391546312645	1.76369473779	2.44540288894	141.095027044	23.4685709593	39.4599079625	183.198812057	18.4654936051	7.11291784250	0.0100586699985
96.9778163938	627.149036333	707.119188397	0.00141418874839	-2.26967970979	-2.24483435518	92.6674763645	27.8058334168	63.0132944424	640.825392829	-0.113089004993	82.9016931661	0.106060520653	0.00468104209995	25.7683950766	0.0388072286624	1.76434376136	2.44613348610	141.039032002	23.4859310535	39.5509888435	183.208042033	18.4274515851	7.12485162796	0.0100829310371
97.0995328732	632.787836667	706.421635968	0.00141558518183	-2.26221415198	-2.23712065469	92.7446641645	27.7943689861	63.0820070568	639.414746795	-0.110638534452	82.5995140458	0.105820909491	0.00465675400974	25.9971837108	0.0384657050212	1.76497706309	2.44684282224	140.983449031	23.5032728994	39.6423169732	183.216639293	18.3897715099	7.13673504447	0.0101071618640
97.2204686173	638.426637000	705.727146673	0.00141697822553	-2.25479070490	-2.22944868439	92.8213238110	27.7830433684	63.1509341430	638.011337310	-0.108183763582	82.3005569998	0.105582837993	0.00463264645717	26.2261310975	0.0381299092985	1.76559486459	2.44753120360	140.928270368	23.5205971332	39.7338956184	183.224614870	18.3524460335	7.14856901912	0.0101313638659
97.3406356177	644.065437333	705.035668511	0.00141836795593	-2.24740869550	-2.22181777145	92.8974641492	27.7718545561	63.2200776851	636.615047905	-0.105724624358	82.0047567670	0.105346282447	0.00460871665464	26.4552394819	0.0377996956212	1.76619738177	2.44819892856	140.873488452	23.5379043778	39.8257280311	183.231979500	18.3154680124	7.16035445743	0.0101555384001
97.4600455765	649.704237667	704.347150698	0.00141975444780	-2.24006746689	-2.21422725919	92.9730938044	27.7608005940	63.2894396668	635.225764916	-0.103261049492	81.7120499514	0.105111219717	0.00458496188246	26.6845110873	0.0374749230641	1.76678482510	2.44884628795	140.819095923	23.5551952435	39.9178174480	183.238743630	18.2788304987	7.17209224408	0.0101796867959
97.5787099160	655.343038000	703.661543632	0.00142113777433	-2.23276637781	-2.20667650654	93.0482211889	27.7498795781	63.3590220718	633.843377395	-0.100792972409	81.4223749539	0.104877627222	0.00456137948669	26.9139481163	0.0371554554418	1.76735739975	2.44947356527	140.765085614	23.5724703270	40.0101670915	183.244917431	18.2425267332	7.18378324359	0.0102038103555
97.6966397871	660.981838333	702.978798845	0.00142251800715	-2.22550480208	-2.19916488750	93.1228545097	27.7390896539	63.4288268843	632.467777026	-0.0983203272100	81.1356719053	0.104645482917	0.00453796687697	27.1435527515	0.0368411611094	1.76791530578	2.45008103692	140.711450541	23.5897302115	40.1027801693	183.250510807	18.2065501388	7.19542830095	0.0102279103547
97.8138460789	666.620638667	702.298868978	0.00142389521637	-2.21828212815	-2.19169179068	93.1970017746	27.7284290145	63.4988560892	631.098858034	-0.0958430486459	80.8518826040	0.104414765278	0.00451472152444	27.3733271558	0.0365319127744	1.76845873831	2.45066897247	140.658183900	23.6069754662	40.1956598752	183.255533408	18.1708943149	7.20702824229	0.0102519880440
97.9303394262	672.259439000	701.621707737	0.00142526947067	-2.21109775863	-2.18425661883	93.2706707991	27.7178958992	63.5691116730	629.736517105	-0.0933610720926	80.5709504556	0.104185453285	0.00449164095984	27.6032734735	0.0362275873172	1.76898788764	2.45123763485	140.605279061	23.6242066461	40.2888093887	183.259994633	18.1355530310	7.21858387550	0.0102760446496
98.0461302182	677.898239333	700.947269865	0.00142664083732	-2.20395110985	-2.17685878838	93.3438692126	27.7074885922	63.6395956239	628.380653312	-0.0908743335221	80.2928204154	0.103957526404	0.00446872277153	27.8333938308	0.0359280656207	1.76950293948	2.45178728055	140.552729559	23.6414242917	40.3822318755	183.263903644	18.1005202216	7.23009599075	0.0103000813739
98.1612286057	683.537039667	700.275511104	0.00142800938223	-2.19684161140	-2.16949772905	93.4166044643	27.6972054207	63.7103099325	627.031168034	-0.0883827694782	80.0174389334	0.103730964574	0.00444596460378	28.0636903368	0.0356332324081	1.77000407500	2.45231815986	140.500529091	23.6586289285	40.4759304878	183.267269374	18.0657899807	7.24156536111	0.0103240993963
98.2756445086	689.175840000	699.606388171	0.00142937516996	-2.18976870575	-2.16217288339	93.4888838287	27.6870447541	63.7812565920	625.687964890	-0.0858863170515	79.7447539018	0.103505748192	0.00442336415491	28.2941650834	0.0353429760890	1.77049147104	2.45283051704	140.448671511	23.6758210669	40.5699083643	183.270100534	18.0313565566	7.25299274304	0.0103480998743
98.3893876234	694.814640333	698.939858722	0.00143073826384	-2.18273184782	-2.15488370640	93.5607144117	27.6770050024	63.8524375986	624.350949664	-0.0833849138564	79.4747146044	0.103281858098	0.00440091917574	28.5248201466	0.0350571886119	1.77096530023	2.45332459051	140.397150822	23.6930012020	40.6641686305	183.272405622	17.9972143473	7.26437887697	0.0103720839439
